プラットフォーム,ファイル名,コンテンツ,実績,情報提供料合計,年月,処理日時
excite,excite2024-01.csv,ソウルメイトで話題！　引き寄せの女神☆ルナロジー創始者Keiko,1300,780,202401,2025-07-30 07:46:40
excite,excite2024-02.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,2300,1380,202402,2025-07-30 07:46:40
excite,excite2024-02.csv,姓名の波動があなたの未来を照らす！　フューチャーリーダー『みよこ先生』,800,480,202402,2025-07-30 07:46:40
excite,excite2024-02.csv,高島照令の『名乗り【ナノリ】』宿命鑑定,2000,1200,202402,2025-07-30 07:46:40
excite,excite2024-02.csv,オフェリア・麗のＧ・ダビデ占術,800,480,202402,2025-07-30 07:46:40
excite,excite2024-02.csv,読まれ過ぎ覚悟の極深占！　霊波リーダー結祈のペンデュラム占術,5100,3060,202402,2025-07-30 07:46:40
excite,excite2024-03.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,300,180,202403,2025-07-30 07:46:41
excite,excite2024-03.csv,湧き出る愛に感涙！　KEIKO的マゼンタ・ラブ・オラクル,1200,720,202403,2025-07-30 07:46:41
excite,excite2024-03.csv,高島照令の『名乗り【ナノリ】』宿命鑑定,2600,1560,202403,2025-07-30 07:46:41
excite,excite2024-03.csv,運命切り開く至高の導き！　月星キレイのジュピテーショナル占術,3800,2280,202403,2025-07-30 07:46:41
excite,excite2024-03.csv,愛、欲望、嫉妬、心の闇をさらけ出す魔性のカード【マーメイドオラクル】,900,540,202403,2025-07-30 07:46:41
excite,excite2024-04.csv,高島照令の『名乗り【ナノリ】』宿命鑑定,1800,1080,202404,2025-07-30 07:46:41
excite,excite2024-04.csv,諸喜田清子の波動宿綴占〜自動書記で綴り連なる運命の宿図,1700,1020,202404,2025-07-30 07:46:41
excite,excite2024-04.csv,本場台湾驚愕の厄払い！　悪霊も退散する鬼鑑定　玉仙妃の【靈符八神占】,5000,3000,202404,2025-07-30 07:46:41
excite,excite2024-04.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,1800,1080,202404,2025-07-30 07:46:41
excite,excite2024-04.csv,転写パワーであなたの幸運細胞を揺さぶる！　エナジープロデュースカード,2000,1200,202404,2025-07-30 07:46:41
excite,excite2024-04.csv,運命切り開く至高の導き！　月星キレイのジュピテーショナル占術,500,300,202404,2025-07-30 07:46:41
excite,excite2024-04.csv,たった一度の相談が人生を180度好転させる！　ハンドコズミック数命術,1200,720,202404,2025-07-30 07:46:41
excite,excite2024-04.csv,万物見極め真実晒す！　名古屋の行列占〜大須の母・相賀琉予〜,500,300,202404,2025-07-30 07:46:41
excite,excite2024-05.csv,オフェリア・麗のＧ・ダビデ占術,500,300,202405,2025-07-30 07:46:41
excite,excite2024-05.csv,高島照令の『名乗り【ナノリ】』宿命鑑定,1200,720,202405,2025-07-30 07:46:41
excite,excite2024-05.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,1200,720,202405,2025-07-30 07:46:41
excite,excite2024-05.csv,マジ当たり連発に口コミ激増【希臘数秘術】橘のえる‐アリトモマンシー,1200,720,202405,2025-07-30 07:46:41
excite,excite2024-05.csv,KEIKOの秘伝ソウルメイト風水占術,1500,900,202405,2025-07-30 07:46:41
excite,excite2024-05.csv,「世界にただ一つの奇跡」菅野萌の“ツインレイリーディング”,800,480,202405,2025-07-30 07:46:41
excite,excite2024-05.csv,ガイアの力で奇跡体験！　真実導く『ガイアオラクルカード』,1300,780,202405,2025-07-30 07:46:41
excite,excite2024-05.csv,湧き出る愛に感涙！　KEIKO的マゼンタ・ラブ・オラクル,1000,600,202405,2025-07-30 07:46:41
excite,excite2024-05.csv,たった一度の相談が人生を180度好転させる！　ハンドコズミック数命術,1200,720,202405,2025-07-30 07:46:41
excite,excite2024-06.csv,“白金の伝説占者”マダム成澤の誕生霊数&#12316;当たり過ぎも困りものよ,15500,9300,202406,2025-07-30 07:46:41
excite,excite2024-06.csv,高島照令の『名乗り【ナノリ】』宿命鑑定,4400,2640,202406,2025-07-30 07:46:41
excite,excite2024-06.csv,転写パワーであなたの幸運細胞を揺さぶる！　エナジープロデュースカード,2000,1200,202406,2025-07-30 07:46:41
excite,excite2024-06.csv,ソウルメイトで話題！　引き寄せの女神☆ルナロジー創始者Keiko,1500,900,202406,2025-07-30 07:46:41
excite,excite2024-06.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,1100,660,202406,2025-07-30 07:46:41
excite,excite2024-06.csv,Keiko的「ムーン・オラクル」〜月が導いた神秘の29枚〜,4000,2400,202406,2025-07-30 07:46:41
excite,excite2024-06.csv,愛、欲望、嫉妬、心の闇をさらけ出す魔性のカード【マーメイドオラクル】,9800,5880,202406,2025-07-30 07:46:41
excite,excite2024-06.csv,日本の神託カード　〜神々と精霊、いのちと大地からのメッセージ〜,3920,2352,202406,2025-07-30 07:46:41
excite,excite2024-06.csv,KEIKOの秘伝ソウルメイト風水占術,800,480,202406,2025-07-30 07:46:41
excite,excite2024-06.csv,ガイアの力で奇跡体験！　真実導く『ガイアオラクルカード』,1000,600,202406,2025-07-30 07:46:41
excite,excite2024-06.csv,湧き出る愛に感涙！　KEIKO的マゼンタ・ラブ・オラクル,1200,720,202406,2025-07-30 07:46:41
excite,excite2024-06.csv,心震える愛と癒しの奇跡【44枚に隠された神の神秘】レムリアン・シード・オラクル,500,300,202406,2025-07-30 07:46:41
excite,excite2024-07.csv,日本の神託カード　〜神々と精霊、いのちと大地からのメッセージ〜,4300,2580,202407,2025-07-30 07:46:41
excite,excite2024-07.csv,限りある命の中で最大限の奇跡を起こす！未空流『命式陰陽術』,1300,780,202407,2025-07-30 07:46:41
excite,excite2024-07.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,4200,2520,202407,2025-07-30 07:46:41
excite,excite2024-07.csv,高島照令の『名乗り【ナノリ】』宿命鑑定,4100,2460,202407,2025-07-30 07:46:41
excite,excite2024-07.csv,“白金の伝説占者”マダム成澤の誕生霊数&#12316;当たり過ぎも困りものよ,2200,1320,202407,2025-07-30 07:46:41
excite,excite2024-07.csv,読まれ過ぎ覚悟の極深占！　霊波リーダー結祈のペンデュラム占術,1000,600,202407,2025-07-30 07:46:41
excite,excite2024-07.csv,人生の“負”を強制排除！ 驚異の《引き上げ》鑑定士“AQUA”,1500,900,202407,2025-07-30 07:46:41
excite,excite2024-08.csv,マカロンタロット〜可愛いけど本格派！　運命開く魔法のカード〜,500,300,202408,2025-07-30 07:46:41
excite,excite2024-08.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,1300,780,202408,2025-07-30 07:46:41
excite,excite2024-08.csv,湧き出る愛に感涙！　KEIKO的マゼンタ・ラブ・オラクル,1500,900,202408,2025-07-30 07:46:41
excite,excite2024-08.csv,転写パワーであなたの幸運細胞を揺さぶる！　エナジープロデュースカード,1000,600,202408,2025-07-30 07:46:41
excite,excite2024-09.csv,たった一度の相談が人生を180度好転させる！　ハンドコズミック数命術,1200,720,202409,2025-07-30 07:46:42
excite,excite2024-09.csv,「世界にただ一つの奇跡」菅野萌の“ツインレイリーディング”,800,480,202409,2025-07-30 07:46:42
excite,excite2024-09.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,900,540,202409,2025-07-30 07:46:42
excite,excite2024-09.csv,KEIKOの秘伝ソウルメイト風水占術,700,420,202409,2025-07-30 07:46:42
excite,excite2024-09.csv,読まれ過ぎ覚悟の極深占！　霊波リーダー結祈のペンデュラム占術,500,300,202409,2025-07-30 07:46:42
excite,excite2024-09.csv,愛、欲望、嫉妬、心の闇をさらけ出す魔性のカード【マーメイドオラクル】,6300,3780,202409,2025-07-30 07:46:42
excite,excite2024-10.csv,諸喜田清子の波動宿綴占〜自動書記で綴り連なる運命の宿図,5900,3540,202410,2025-07-30 07:46:42
excite,excite2024-10.csv,クラーラおばさんの《鉛数秘》〜古代の叡智が溢れる“幻”占術〜,1200,720,202410,2025-07-30 07:46:42
excite,excite2024-10.csv,激ヤバッ!!　当たりすぎて「震えが止まらない」霊魂ダウザーKiko,1600,960,202410,2025-07-30 07:46:42
excite,excite2024-10.csv,運命切り開く至高の導き！　月星キレイのジュピテーショナル占術,1000,600,202410,2025-07-30 07:46:42
excite,excite2024-10.csv,高島照令の『名乗り【ナノリ】』宿命鑑定,1000,600,202410,2025-07-30 07:46:42
excite,excite2024-10.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,700,420,202410,2025-07-30 07:46:42
excite,excite2024-10.csv,「世界にただ一つの奇跡」菅野萌の“ツインレイリーディング”,2100,1260,202410,2025-07-30 07:46:42
excite,excite2024-11.csv,仙家道術の秘儀を操る漢　藤田和久の八徳文殊波動玄術,2800,1680,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,激ヤバッ!!　当たりすぎて「震えが止まらない」霊魂ダウザーKiko,2600,1560,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,高島照令の『名乗り【ナノリ】』宿命鑑定,800,480,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,2300,1380,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,諸喜田清子の波動宿綴占〜自動書記で綴り連なる運命の宿図,2700,1620,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,ソウルメイトで話題！　引き寄せの女神☆ルナロジー創始者Keiko,1300,780,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,“白金の伝説占者”マダム成澤の誕生霊数&#12316;当たり過ぎも困りものよ,1300,780,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,湧き出る愛に感涙！　KEIKO的マゼンタ・ラブ・オラクル,500,300,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,愛、欲望、嫉妬、心の闇をさらけ出す魔性のカード【マーメイドオラクル】,5000,3000,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,クラーラおばさんの《鉛数秘》〜古代の叡智が溢れる“幻”占術〜,1500,900,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,ガイアの力で奇跡体験！　真実導く『ガイアオラクルカード』,2000,1200,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,読まれ過ぎ覚悟の極深占！　霊波リーダー結祈のペンデュラム占術,500,300,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,“心”貫く至高の感涙鑑定！木村衣晴ツインソウル・リーディング,1200,720,202411,2025-07-30 07:46:42
excite,excite2024-11.csv,精霊たちの囁きに鳥肌！　Chigumiのハワイアン・エレメンタル,2200,1320,202411,2025-07-30 07:46:42
excite,excite2024-12.csv,万物見極め真実晒す！　名古屋の行列占〜大須の母・相賀琉予〜,1500,900,202412,2025-07-30 07:46:42
excite,excite2024-12.csv,高島照令の『名乗り【ナノリ】』宿命鑑定,1000,600,202412,2025-07-30 07:46:42
excite,excite2024-12.csv,ガイアの力で奇跡体験！　真実導く『ガイアオラクルカード』,2400,1440,202412,2025-07-30 07:46:42
excite,excite2024-12.csv,読まれ過ぎ覚悟の極深占！　霊波リーダー結祈のペンデュラム占術,5200,3120,202412,2025-07-30 07:46:42
excite,excite2024-12.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,2100,1260,202412,2025-07-30 07:46:42
excite,excite2024-12.csv,湧き出る愛に感涙！　KEIKO的マゼンタ・ラブ・オラクル,1500,900,202412,2025-07-30 07:46:42
excite,excite2024-12.csv,【感性と直感の魔力】堤裕司＆芳垣宗久の『ホロチャートダウジング』,600,360,202412,2025-07-30 07:46:42
excite,excite2024-12.csv,負を浄化！《業界口コミ》騒然の魔術〜オルゴナイトリーディング,1200,720,202412,2025-07-30 07:46:42
excite,excite2024-12.csv,転写パワーであなたの幸運細胞を揺さぶる！　エナジープロデュースカード,3400,2040,202412,2025-07-30 07:46:42
excite,excite2024-12.csv,全国の占い学校から講演依頼殺到！◆青木智の極当占“十大主星占術”,4200,2520,202412,2025-07-30 07:46:42
excite,excite2025-01.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,2300,1380,202501,2025-07-30 07:46:43
excite,excite2025-01.csv,湧き出る愛に感涙！　KEIKO的マゼンタ・ラブ・オラクル,1500,900,202501,2025-07-30 07:46:43
excite,excite2025-01.csv,激ヤバッ!!　当たりすぎて「震えが止まらない」霊魂ダウザーKiko,1200,720,202501,2025-07-30 07:46:43
excite,excite2025-01.csv,高島照令の『名乗り【ナノリ】』宿命鑑定,2000,1200,202501,2025-07-30 07:46:43
excite,excite2025-01.csv,愛、欲望、嫉妬、心の闇をさらけ出す魔性のカード【マーメイドオラクル】,1800,1080,202501,2025-07-30 07:46:43
excite,excite2025-01.csv,日本最大占いイベント人気No.1占い師！　恋愛成就マスターmiesha,1500,900,202501,2025-07-30 07:46:43
excite,excite2025-01.csv,22枚の童話の世界が真実を告げる〜インナーチャイルドカード,500,300,202501,2025-07-30 07:46:43
excite,excite2025-01.csv,日本の神託カード　〜神々と精霊、いのちと大地からのメッセージ〜,1000,600,202501,2025-07-30 07:46:43
excite,excite2025-01.csv,ソウルメイトで話題！　引き寄せの女神☆ルナロジー創始者Keiko,1200,720,202501,2025-07-30 07:46:43
excite,excite2025-01.csv,KEIKOの秘伝ソウルメイト風水占術,1500,900,202501,2025-07-30 07:46:43
excite,excite2025-01.csv,KEIKOの「パートオブフォーチュン〜幸運のありか〜」,1000,600,202501,2025-07-30 07:46:43
excite,excite2025-01.csv,Keiko的「ムーン・オラクル」〜月が導いた神秘の29枚〜,900,540,202501,2025-07-30 07:46:43
excite,excite2025-02.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,1700,1020,202502,2025-07-30 07:46:43
excite,excite2025-02.csv,高島照令の『名乗り【ナノリ】』宿命鑑定,2000,1200,202502,2025-07-30 07:46:43
excite,excite2025-02.csv,日本の神託カード　〜神々と精霊、いのちと大地からのメッセージ〜,500,300,202502,2025-07-30 07:46:43
excite,excite2025-02.csv,ガイアの力で奇跡体験！　真実導く『ガイアオラクルカード』,1500,900,202502,2025-07-30 07:46:43
excite,excite2025-02.csv,煌めきと幸福をもたらす“人生のみちびき師”鈴木理水の霊眼リーディング,2300,1380,202502,2025-07-30 07:46:43
excite,excite2025-02.csv,マジ当たり連発に口コミ激増【希臘数秘術】橘のえる‐アリトモマンシー,1300,780,202502,2025-07-30 07:46:43
excite,excite2025-02.csv,転写パワーであなたの幸運細胞を揺さぶる！　エナジープロデュースカード,1000,600,202502,2025-07-30 07:46:43
excite,excite2025-02.csv,22枚の童話の世界が真実を告げる〜インナーチャイルドカード,800,480,202502,2025-07-30 07:46:43
excite,excite2025-02.csv,湧き出る愛に感涙！　KEIKO的マゼンタ・ラブ・オラクル,1200,720,202502,2025-07-30 07:46:43
excite,excite2025-02.csv,マカロンタロット〜可愛いけど本格派！　運命開く魔法のカード〜,500,300,202502,2025-07-30 07:46:43
excite,excite2025-02.csv,オフェリア・麗のＧ・ダビデ占術,1800,1080,202502,2025-07-30 07:46:43
excite,excite2025-02.csv,KEIKOの秘伝ソウルメイト風水占術,1500,900,202502,2025-07-30 07:46:43
excite,excite2025-03.csv,愛、欲望、嫉妬、心の闇をさらけ出す魔性のカード【マーメイドオラクル】,11900,7140,202503,2025-07-30 07:46:43
excite,excite2025-03.csv,クラーラおばさんの《鉛数秘》〜古代の叡智が溢れる“幻”占術〜,800,480,202503,2025-07-30 07:46:43
excite,excite2025-03.csv,本場台湾驚愕の厄払い！　悪霊も退散する鬼鑑定　玉仙妃の【靈符八神占】,2800,1680,202503,2025-07-30 07:46:43
excite,excite2025-03.csv,運命切り開く至高の導き！　月星キレイのジュピテーショナル占術,1000,600,202503,2025-07-30 07:46:43
excite,excite2025-03.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,7200,4320,202503,2025-07-30 07:46:43
excite,excite2025-04.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,7600,4560,202504,2025-07-30 07:46:44
excite,excite2025-04.csv,愛、欲望、嫉妬、心の闇をさらけ出す魔性のカード【マーメイドオラクル】,7000,4200,202504,2025-07-30 07:46:44
excite,excite2025-04.csv,高島照令の『名乗り【ナノリ】』宿命鑑定,2800,1680,202504,2025-07-30 07:46:44
excite,excite2025-04.csv,Keiko的「ムーン・オラクル」〜月が導いた神秘の29枚〜,1600,960,202504,2025-07-30 07:46:44
excite,excite2025-04.csv,日本の神託カード　〜神々と精霊、いのちと大地からのメッセージ〜,1500,900,202504,2025-07-30 07:46:44
excite,excite2025-04.csv,ソウルメイトで話題！　引き寄せの女神☆ルナロジー創始者Keiko,1500,900,202504,2025-07-30 07:46:44
excite,excite2025-04.csv,22枚の童話の世界が真実を告げる〜インナーチャイルドカード,1200,720,202504,2025-07-30 07:46:44
excite,excite2025-05.csv,読まれ過ぎ覚悟の極深占！　霊波リーダー結祈のペンデュラム占術,1500,900,202505,2025-07-30 07:46:44
excite,excite2025-05.csv,愛、欲望、嫉妬、心の闇をさらけ出す魔性のカード【マーメイドオラクル】,8500,5100,202505,2025-07-30 07:46:44
excite,excite2025-05.csv,ズル過ぎる的中率！異端の占術解禁!!シェイプシフター・オラクルカード,700,420,202505,2025-07-30 07:46:44
excite,excite2025-05.csv,オフェリア・麗のＧ・ダビデ占術,3500,2100,202505,2025-07-30 07:46:44
excite,excite2025-05.csv,KEIKOの秘伝ソウルメイト風水占術,6300,3780,202505,2025-07-30 07:46:44
line,line-contents-2022-10.csv,amano,6542,2398,202210,2025-07-30 07:46:44
